#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score	queryItem2	queryItem
Pabpn1	Srrm1	10090.ENSMUSP00000022808	10090.ENSMUSP00000125003	0	0	0	0	0.153	0.325	0.6	0	0.751	Srrm1	Pabpn1
Pabpn1	U2af2	10090.ENSMUSP00000022808	10090.ENSMUSP00000005041	0	0	0	0	0.126	0.141	0.8	0	0.836	U2af2	Pabpn1
Pabpn1	Srrm1	10090.ENSMUSP00000022808	10090.ENSMUSP00000125003	0	0	0	0	0.153	0.325	0.6	0	0.751	Srrm1	Pabpn1
Pabpn1	Srrm1	10090.ENSMUSP00000022808	10090.ENSMUSP00000125003	0	0	0	0	0.153	0.325	0.6	0	0.751	Srrm1	Pabpn1
Pabpn1	Srrm1	10090.ENSMUSP00000022808	10090.ENSMUSP00000125003	0	0	0	0	0.153	0.325	0.6	0	0.751	Srrm1	Pabpn1
Pabpn1	Srrm1	10090.ENSMUSP00000022808	10090.ENSMUSP00000125003	0	0	0	0	0.153	0.325	0.6	0	0.751	Srrm1	Pabpn1
Pabpn1	Pnn	10090.ENSMUSP00000022808	10090.ENSMUSP00000021381	0	0	0	0	0.16	0.438	0	0	0.508	Pnn	Pabpn1
Pabpn1	Srrm1	10090.ENSMUSP00000022808	10090.ENSMUSP00000125003	0	0	0	0	0.153	0.325	0.6	0	0.751	Srrm1	Pabpn1
Pabpn1	Srrm1	10090.ENSMUSP00000022808	10090.ENSMUSP00000125003	0	0	0	0	0.153	0.325	0.6	0	0.751	Srrm1	Pabpn1
Parva	Xrn2	10090.ENSMUSP00000033030	10090.ENSMUSP00000028921	0	0	0	0	0	0.607	0	0	0.607	Xrn2	Parva
Parva	Xrn2	10090.ENSMUSP00000033030	10090.ENSMUSP00000028921	0	0	0	0	0	0.607	0	0	0.607	Xrn2	Parva
Pbdc1	Ttll12	10090.ENSMUSP00000033577	10090.ENSMUSP00000016901	0	0	0	0	0	0.612	0	0	0.612	Ttll12	Pbdc1
Pcbp1	Rbm14	10090.ENSMUSP00000054863	10090.ENSMUSP00000006625	0	0	0	0	0.441	0.084	0	0	0.466	Rbm14	Pcbp1
Pcbp1	Srsf1	10090.ENSMUSP00000054863	10090.ENSMUSP00000120595	0	0	0	0	0.465	0.152	0	0	0.527	Srsf1	Pcbp1
Pcbp1	Rplp0	10090.ENSMUSP00000054863	10090.ENSMUSP00000083705	0	0	0	0	0.152	0.546	0	0	0.598	Rplp0	Pcbp1
Pcbp1	Rbmxl1	10090.ENSMUSP00000054863	10090.ENSMUSP00000048153	0	0	0	0	0.201	0.042	0.6	0	0.667	Rbmxl1	Pcbp1
Pcbp1	Rplp0	10090.ENSMUSP00000054863	10090.ENSMUSP00000083705	0	0	0	0	0.152	0.546	0	0	0.598	Rplp0	Pcbp1
Pdlim1	Pdlim5	10090.ENSMUSP00000064545	10090.ENSMUSP00000029941	0	0	0	0.668	0.062	0	0.54	0	0.55	Pdlim5	Pdlim1
Pdlim1	Sptan1	10090.ENSMUSP00000064545	10090.ENSMUSP00000097797	0	0	0	0	0.052	0.087	0.419	0	0.453	Sptan1	Pdlim1
Pdlim5	Plec	10090.ENSMUSP00000029941	10090.ENSMUSP00000075772	0	0	0	0	0.065	0.67	0.187	0	0.727	Plec	Pdlim5
Pdlim5	Sptan1	10090.ENSMUSP00000029941	10090.ENSMUSP00000097797	0	0	0	0	0.052	0.087	0.419	0	0.453	Sptan1	Pdlim5
Pdlim5	Sorbs2	10090.ENSMUSP00000029941	10090.ENSMUSP00000121619	0	0	0	0	0.063	0.638	0	0	0.646	Sorbs2	Pdlim5
Plec	Rpl13	10090.ENSMUSP00000075772	10090.ENSMUSP00000000756	0	0	0	0	0.56	0.586	0	0	0.81	Rpl13	Plec
Plec	Rpl15	10090.ENSMUSP00000075772	10090.ENSMUSP00000079163	0	0	0	0	0.562	0.589	0	0	0.812	Rpl15	Plec
Plec	Rplp2	10090.ENSMUSP00000075772	10090.ENSMUSP00000081474	0	0	0	0	0.689	0.704	0	0	0.904	Rplp2	Plec
Plec	Rpl6	10090.ENSMUSP00000075772	10090.ENSMUSP00000031617	0	0	0	0	0.561	0.586	0	0	0.81	Rpl6	Plec
Plec	Rplp2	10090.ENSMUSP00000075772	10090.ENSMUSP00000081474	0	0	0	0	0.689	0.704	0	0	0.904	Rplp2	Plec
Plec	Eloa	10090.ENSMUSP00000075772	10090.ENSMUSP00000030427	0	0	0	0	0	0.4	0	0	0.4	Eloa	Plec
Plec	Rplp2	10090.ENSMUSP00000075772	10090.ENSMUSP00000081474	0	0	0	0	0.689	0.704	0	0	0.904	Rplp2	Plec
Plec	Rps2	10090.ENSMUSP00000075772	10090.ENSMUSP00000092502	0	0	0	0	0.409	0.422	0	0	0.643	Rps2	Plec
Plec	Rplp0	10090.ENSMUSP00000075772	10090.ENSMUSP00000083705	0	0	0	0	0.562	0.586	0	0	0.81	Rplp0	Plec
Plec	Eloa	10090.ENSMUSP00000075772	10090.ENSMUSP00000030427	0	0	0	0	0	0.4	0	0	0.4	Eloa	Plec
Plec	Rplp1	10090.ENSMUSP00000075772	10090.ENSMUSP00000008036	0	0	0	0	0.476	0.502	0	0	0.727	Rplp1	Plec
Plec	Rpl26	10090.ENSMUSP00000075772	10090.ENSMUSP00000073175	0	0	0	0	0.697	0.708	0	0	0.907	Rpl26	Plec
Plec	Rpl22l1	10090.ENSMUSP00000075772	10090.ENSMUSP00000043111	0	0	0	0	0.548	0.586	0	0	0.804	Rpl22l1	Plec
Plec	Rplp0	10090.ENSMUSP00000075772	10090.ENSMUSP00000083705	0	0	0	0	0.562	0.586	0	0	0.81	Rplp0	Plec
Plec	Sptan1	10090.ENSMUSP00000075772	10090.ENSMUSP00000097797	0	0	0	0	0.115	0.375	0.212	0	0.526	Sptan1	Plec
Pnn	Zc3h18	10090.ENSMUSP00000021381	10090.ENSMUSP00000017622	0	0	0	0	0.097	0.508	0	0	0.536	Zc3h18	Pnn
Pnn	Srrm2	10090.ENSMUSP00000021381	10090.ENSMUSP00000085993	0	0	0	0	0.114	0.403	0	0	0.448	Srrm2	Pnn
Pnn	Srrm2	10090.ENSMUSP00000021381	10090.ENSMUSP00000085993	0	0	0	0	0.114	0.403	0	0	0.448	Srrm2	Pnn
Pnn	Rbm39	10090.ENSMUSP00000021381	10090.ENSMUSP00000105216	0	0	0	0	0.701	0.048	0	0	0.703	Rbm39	Pnn
Pnn	Zc3h18	10090.ENSMUSP00000021381	10090.ENSMUSP00000017622	0	0	0	0	0.097	0.508	0	0	0.536	Zc3h18	Pnn
Pnn	Srrm2	10090.ENSMUSP00000021381	10090.ENSMUSP00000085993	0	0	0	0	0.114	0.403	0	0	0.448	Srrm2	Pnn
Pnn	Srrm2	10090.ENSMUSP00000021381	10090.ENSMUSP00000085993	0	0	0	0	0.114	0.403	0	0	0.448	Srrm2	Pnn
Pnn	Srpk1	10090.ENSMUSP00000021381	10090.ENSMUSP00000116259	0	0	0	0	0.062	0.408	0	0	0.42	Srpk1	Pnn
Pnn	Srrm2	10090.ENSMUSP00000021381	10090.ENSMUSP00000085993	0	0	0	0	0.114	0.403	0	0	0.448	Srrm2	Pnn
Pnn	Rbm25	10090.ENSMUSP00000021381	10090.ENSMUSP00000048470	0	0	0	0	0.863	0	0	0	0.863	Rbm25	Pnn
Pnn	Srrm2	10090.ENSMUSP00000021381	10090.ENSMUSP00000085993	0	0	0	0	0.114	0.403	0	0	0.448	Srrm2	Pnn
Pnn	Srrm2	10090.ENSMUSP00000021381	10090.ENSMUSP00000085993	0	0	0	0	0.114	0.403	0	0	0.448	Srrm2	Pnn
Pnn	Srsf1	10090.ENSMUSP00000021381	10090.ENSMUSP00000120595	0	0	0	0	0.45	0.068	0	0	0.465	Srsf1	Pnn
Pnn	Srrm2	10090.ENSMUSP00000021381	10090.ENSMUSP00000085993	0	0	0	0	0.114	0.403	0	0	0.448	Srrm2	Pnn
Pnn	Prpf40a	10090.ENSMUSP00000021381	10090.ENSMUSP00000075655	0	0	0	0	0.385	0.318	0	0	0.563	Prpf40a	Pnn
Pnn	Srrm2	10090.ENSMUSP00000021381	10090.ENSMUSP00000085993	0	0	0	0	0.114	0.403	0	0	0.448	Srrm2	Pnn
Pnn	Srrm2	10090.ENSMUSP00000021381	10090.ENSMUSP00000085993	0	0	0	0	0.114	0.403	0	0	0.448	Srrm2	Pnn
Pnn	Srrm2	10090.ENSMUSP00000021381	10090.ENSMUSP00000085993	0	0	0	0	0.114	0.403	0	0	0.448	Srrm2	Pnn
Pnn	Srrm2	10090.ENSMUSP00000021381	10090.ENSMUSP00000085993	0	0	0	0	0.114	0.403	0	0	0.448	Srrm2	Pnn
Pnn	Srrm2	10090.ENSMUSP00000021381	10090.ENSMUSP00000085993	0	0	0	0	0.114	0.403	0	0	0.448	Srrm2	Pnn
Pnn	Prpf4b	10090.ENSMUSP00000021381	10090.ENSMUSP00000077019	0	0	0	0	0.778	0.671	0	0	0.924	Prpf4b	Pnn
Pnn	Srrm2	10090.ENSMUSP00000021381	10090.ENSMUSP00000085993	0	0	0	0	0.114	0.403	0	0	0.448	Srrm2	Pnn
Pnn	Srrm2	10090.ENSMUSP00000021381	10090.ENSMUSP00000085993	0	0	0	0	0.114	0.403	0	0	0.448	Srrm2	Pnn
Pnn	Prpf4b	10090.ENSMUSP00000021381	10090.ENSMUSP00000077019	0	0	0	0	0.778	0.671	0	0	0.924	Prpf4b	Pnn
Pnn	Srrm2	10090.ENSMUSP00000021381	10090.ENSMUSP00000085993	0	0	0	0	0.114	0.403	0	0	0.448	Srrm2	Pnn
Pnn	Srrm2	10090.ENSMUSP00000021381	10090.ENSMUSP00000085993	0	0	0	0	0.114	0.403	0	0	0.448	Srrm2	Pnn
Pnn	Srrm2	10090.ENSMUSP00000021381	10090.ENSMUSP00000085993	0	0	0	0	0.114	0.403	0	0	0.448	Srrm2	Pnn
Pnn	Srrm2	10090.ENSMUSP00000021381	10090.ENSMUSP00000085993	0	0	0	0	0.114	0.403	0	0	0.448	Srrm2	Pnn
Pnn	Srrm2	10090.ENSMUSP00000021381	10090.ENSMUSP00000085993	0	0	0	0	0.114	0.403	0	0	0.448	Srrm2	Pnn
Pnn	Thrap3	10090.ENSMUSP00000021381	10090.ENSMUSP00000079722	0	0	0	0	0.122	0.406	0	0	0.456	Thrap3	Pnn
Pnn	Srsf10	10090.ENSMUSP00000021381	10090.ENSMUSP00000101479	0	0	0	0	0.261	0.226	0	0	0.404	Srsf10	Pnn
Pnn	Prpf4b	10090.ENSMUSP00000021381	10090.ENSMUSP00000077019	0	0	0	0	0.778	0.671	0	0	0.924	Prpf4b	Pnn
Ppp1r2	Ppp1r7	10090.ENSMUSP00000060118	10090.ENSMUSP00000027494	0	0	0	0	0.062	0.762	0	0	0.767	Ppp1r7	Ppp1r2
Prpf40a	Prpf4b	10090.ENSMUSP00000075655	10090.ENSMUSP00000077019	0	0	0	0	0.185	0.691	0	0	0.737	Prpf4b	Prpf40a
Prpf40a	Srrm2	10090.ENSMUSP00000075655	10090.ENSMUSP00000085993	0	0	0	0	0.083	0.402	0	0	0.428	Srrm2	Prpf40a
Prpf40a	Srrm2	10090.ENSMUSP00000075655	10090.ENSMUSP00000085993	0	0	0	0	0.083	0.402	0	0	0.428	Srrm2	Prpf40a
Prpf40a	U2af2	10090.ENSMUSP00000075655	10090.ENSMUSP00000005041	0	0	0	0	0.163	0.309	0.54	0	0.71	U2af2	Prpf40a
Prpf40a	Rbm39	10090.ENSMUSP00000075655	10090.ENSMUSP00000105216	0	0	0	0	0.237	0.406	0	0	0.527	Rbm39	Prpf40a
Prpf40a	Srrm2	10090.ENSMUSP00000075655	10090.ENSMUSP00000085993	0	0	0	0	0.083	0.402	0	0	0.428	Srrm2	Prpf40a
Prpf40a	Srrm2	10090.ENSMUSP00000075655	10090.ENSMUSP00000085993	0	0	0	0	0.083	0.402	0	0	0.428	Srrm2	Prpf40a
Prpf40a	U2af2	10090.ENSMUSP00000075655	10090.ENSMUSP00000005041	0	0	0	0	0.163	0.309	0.54	0	0.71	U2af2	Prpf40a
Prpf40a	Srrm2	10090.ENSMUSP00000075655	10090.ENSMUSP00000085993	0	0	0	0	0.083	0.402	0	0	0.428	Srrm2	Prpf40a
Prpf40a	Srrm2	10090.ENSMUSP00000075655	10090.ENSMUSP00000085993	0	0	0	0	0.083	0.402	0	0	0.428	Srrm2	Prpf40a
Prpf40a	Srrm2	10090.ENSMUSP00000075655	10090.ENSMUSP00000085993	0	0	0	0	0.083	0.402	0	0	0.428	Srrm2	Prpf40a
Prpf40a	Ssrp1	10090.ENSMUSP00000075655	10090.ENSMUSP00000076971	0	0	0	0	0.435	0	0	0	0.435	Ssrp1	Prpf40a
Prpf40a	Prpf4b	10090.ENSMUSP00000075655	10090.ENSMUSP00000077019	0	0	0	0	0.185	0.691	0	0	0.737	Prpf4b	Prpf40a
Prpf40a	Srrm2	10090.ENSMUSP00000075655	10090.ENSMUSP00000085993	0	0	0	0	0.083	0.402	0	0	0.428	Srrm2	Prpf40a
Prpf40a	Srrm2	10090.ENSMUSP00000075655	10090.ENSMUSP00000085993	0	0	0	0	0.083	0.402	0	0	0.428	Srrm2	Prpf40a
Prpf40a	Srrm2	10090.ENSMUSP00000075655	10090.ENSMUSP00000085993	0	0	0	0	0.083	0.402	0	0	0.428	Srrm2	Prpf40a
Prpf40a	Prpf4b	10090.ENSMUSP00000075655	10090.ENSMUSP00000077019	0	0	0	0	0.185	0.691	0	0	0.737	Prpf4b	Prpf40a
Prpf40a	Srrm2	10090.ENSMUSP00000075655	10090.ENSMUSP00000085993	0	0	0	0	0.083	0.402	0	0	0.428	Srrm2	Prpf40a
Prpf40a	Srrm2	10090.ENSMUSP00000075655	10090.ENSMUSP00000085993	0	0	0	0	0.083	0.402	0	0	0.428	Srrm2	Prpf40a
Prpf40a	Srrm2	10090.ENSMUSP00000075655	10090.ENSMUSP00000085993	0	0	0	0	0.083	0.402	0	0	0.428	Srrm2	Prpf40a
Prpf40a	Srrm2	10090.ENSMUSP00000075655	10090.ENSMUSP00000085993	0	0	0	0	0.083	0.402	0	0	0.428	Srrm2	Prpf40a
Prpf40a	Srrm2	10090.ENSMUSP00000075655	10090.ENSMUSP00000085993	0	0	0	0	0.083	0.402	0	0	0.428	Srrm2	Prpf40a
Prpf40a	Srrm2	10090.ENSMUSP00000075655	10090.ENSMUSP00000085993	0	0	0	0	0.083	0.402	0	0	0.428	Srrm2	Prpf40a
Prpf40a	Srrm2	10090.ENSMUSP00000075655	10090.ENSMUSP00000085993	0	0	0	0	0.083	0.402	0	0	0.428	Srrm2	Prpf40a
Prpf40a	Rbm25	10090.ENSMUSP00000075655	10090.ENSMUSP00000048470	0	0	0	0	0.443	0.707	0	0	0.829	Rbm25	Prpf40a
Prpf40a	Srrm2	10090.ENSMUSP00000075655	10090.ENSMUSP00000085993	0	0	0	0	0.083	0.402	0	0	0.428	Srrm2	Prpf40a
Prpf40a	Srrm2	10090.ENSMUSP00000075655	10090.ENSMUSP00000085993	0	0	0	0	0.083	0.402	0	0	0.428	Srrm2	Prpf40a
Prpf40a	Srrm2	10090.ENSMUSP00000075655	10090.ENSMUSP00000085993	0	0	0	0	0.083	0.402	0	0	0.428	Srrm2	Prpf40a
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Rbm39	10090.ENSMUSP00000077019	10090.ENSMUSP00000105216	0	0	0	0	0.488	0.148	0	0	0.545	Rbm39	Prpf4b
Prpf4b	Rbm39	10090.ENSMUSP00000077019	10090.ENSMUSP00000105216	0	0	0	0	0.488	0.148	0	0	0.545	Rbm39	Prpf4b
Prpf4b	Rbm39	10090.ENSMUSP00000077019	10090.ENSMUSP00000105216	0	0	0	0	0.488	0.148	0	0	0.545	Rbm39	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srsf7	10090.ENSMUSP00000077019	10090.ENSMUSP00000070983	0	0	0	0	0.143	0.734	0	0	0.762	Srsf7	Prpf4b
Prpf4b	Srsf7	10090.ENSMUSP00000077019	10090.ENSMUSP00000070983	0	0	0	0	0.143	0.734	0	0	0.762	Srsf7	Prpf4b
Prpf4b	Srsf7	10090.ENSMUSP00000077019	10090.ENSMUSP00000070983	0	0	0	0	0.143	0.734	0	0	0.762	Srsf7	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Son	10090.ENSMUSP00000077019	10090.ENSMUSP00000109671	0	0	0	0.548	0.814	0.058	0	0	0.818	Son	Prpf4b
Prpf4b	Son	10090.ENSMUSP00000077019	10090.ENSMUSP00000109671	0	0	0	0.548	0.814	0.058	0	0	0.818	Son	Prpf4b
Prpf4b	Son	10090.ENSMUSP00000077019	10090.ENSMUSP00000109671	0	0	0	0.548	0.814	0.058	0	0	0.818	Son	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Rbm25	10090.ENSMUSP00000077019	10090.ENSMUSP00000048470	0	0	0	0	0.688	0.694	0	0	0.9	Rbm25	Prpf4b
Prpf4b	Rbm25	10090.ENSMUSP00000077019	10090.ENSMUSP00000048470	0	0	0	0	0.688	0.694	0	0	0.9	Rbm25	Prpf4b
Prpf4b	Rbm25	10090.ENSMUSP00000077019	10090.ENSMUSP00000048470	0	0	0	0	0.688	0.694	0	0	0.9	Rbm25	Prpf4b
Prpf4b	Srsf7	10090.ENSMUSP00000077019	10090.ENSMUSP00000070983	0	0	0	0	0.143	0.734	0	0	0.762	Srsf7	Prpf4b
Prpf4b	Srsf7	10090.ENSMUSP00000077019	10090.ENSMUSP00000070983	0	0	0	0	0.143	0.734	0	0	0.762	Srsf7	Prpf4b
Prpf4b	Srsf7	10090.ENSMUSP00000077019	10090.ENSMUSP00000070983	0	0	0	0	0.143	0.734	0	0	0.762	Srsf7	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prpf4b	Srrm2	10090.ENSMUSP00000077019	10090.ENSMUSP00000085993	0	0	0	0	0.185	0.325	0	0	0.426	Srrm2	Prpf4b
Prrc2a	Prrc2c	10090.ENSMUSP00000025253	10090.ENSMUSP00000138433	0	0	0	0.669	0.051	0.693	0	0	0.697	Prrc2c	Prrc2a
Prrc2c	Srrm2	10090.ENSMUSP00000138433	10090.ENSMUSP00000085993	0	0	0	0	0.429	0.351	0	0	0.614	Srrm2	Prrc2c
Prrc2c	Srrm2	10090.ENSMUSP00000138433	10090.ENSMUSP00000085993	0	0	0	0	0.429	0.351	0	0	0.614	Srrm2	Prrc2c
